Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,StateAttributeTypeID,AgeMin,AgeMax,Value
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,233,,0.277
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,234,,0.277
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,235,,0.277
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,236,,0.277
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,237,,0.277
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,238,,0.277
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,239,,0.277
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,240,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,241,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,242,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,243,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,244,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,245,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,246,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,247,,0.278
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,248,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,249,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,250,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,251,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,252,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,253,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,254,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,255,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,256,,0.279
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,257,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,258,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,259,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,260,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,261,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,262,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,263,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,264,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,265,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,266,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,267,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,268,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,269,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,270,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,271,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,272,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,273,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,274,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,275,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,276,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,277,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,278,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,279,,0.281
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,280,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,281,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,282,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,283,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,284,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,285,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,286,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,287,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,288,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,289,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,290,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,291,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,292,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,293,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,294,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,295,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,296,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,297,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,298,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,299,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,300,,0.282
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),NPP,,,0.6135
,,Cascades,,,Forest:Treated (Prescribed),Albedo,1,5,0.1189
,,Cascades,,,Forest:Treated (Prescribed),Albedo,6,10,0.0981
,,Cascades,,,Forest:Treated (Prescribed),Albedo,11,,0.0932
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,1,,0
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,2,,0.046
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,3,,0.111
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,4,,0.19
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,5,,0.285
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,6,,0.391
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,7,,0.507
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,8,,0.631
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,9,,0.76
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,10,,0.894
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,11,,1.029
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,12,,1.164
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,13,,1.298
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,14,,1.429
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,15,,1.556
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,16,,1.676
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,17,,1.789
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,18,,1.894
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,19,,1.99
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,20,,2.077
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,21,,2.153
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,22,,2.219
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,23,,2.274
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,24,,2.319
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,25,,2.354
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,26,,2.378
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,27,,2.394
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,28,,2.4
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,29,,2.398
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,30,,2.388
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,31,,2.371
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,32,,2.347
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,33,,2.318
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,34,,2.285
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,35,,2.247
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,36,,2.206
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,37,,2.162
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,38,,2.116
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,39,,2.069
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,40,,2.021
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,41,,1.972
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,42,,1.924
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,43,,1.876
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,44,,1.829
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,45,,1.783
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,46,,1.739
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,47,,1.696
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,48,,1.656
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,49,,1.617
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,50,,1.58
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,51,,1.546
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,52,,1.513
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,53,,1.483
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,54,,1.455
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,55,,1.429
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,56,,1.404
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,57,,1.382
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,58,,1.362
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,59,,1.343
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,60,,1.326
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,61,,1.311
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,62,,1.297
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,63,,1.285
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,64,,1.274
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,65,,1.264
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,66,,1.256
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,67,,1.248
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,68,,1.241
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,69,,1.236
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,70,,1.231
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,71,,1.227
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,72,,1.223
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,73,,1.221
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,74,,1.219
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,75,,1.217
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,76,,1.214
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,77,,1.211
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,78,,1.208
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,79,,1.205
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,80,,1.202
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,81,,1.2
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,82,,1.197
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,83,,1.196
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,84,,1.195
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,85,,1.194
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,86,,1.194
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,87,,1.194
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,88,,1.195
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,89,,1.195
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,90,,1.197
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,91,,1.198
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,92,,1.2
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,93,,1.202
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,94,,1.205
,,Cascades,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,95,,1.207
